Index,Original string,Book Title,Author,Publishing Place,Hebrew Calendar Year,Gregorian Calendar Year,Size,book id,api_title,api_record_id,api_id,api_publisher,api_date,api_author
140_LS,"אהבת דוד ומיכל. ה""ר יהודה ליב גארדאן. ווילנא. תרי""ז. 1857 .8",אהבת דוד ומיכל,יהודה ליב גארדאן,ווילנא,"תרי""ז",1857,8,990017994200205171,אהבת דוד ומיכל : שיר ידידות / מאת יהודה ליב בן אשר גארדאן.,990017994200205171,https://www.nli.org.il/en/books/NNL_ALEPH990017994200205171,ווילנא : דפוס יוסף ראובן בן מנחם מן ראם,"תרי""ז 1857","גורדון, יהודה ליב בן אשר, 1830-1892$$Qגורדון, יהודה ליב בן אשר, 1830-1892"
141_LS,"אהבת יהונתן. (ח""ב). ה""ר יהונתן אייבשיץ. על הפטרות ס' דברים ואלון בכות פי' על איכה להנ""ל. המבורג. תקכ""ה. 1765 .4",אהבת יהונתן,יהונתן אייבשיץ,,"תקכ""ה",1765,4,,"ספר אהבת יהונתן : ... ביאור הפטרות דכולי שתא חדושים וביאורים ... / מוהר""ר יהונתן ...",990011672090205171,https://www.nli.org.il/en/books/NNL_ALEPH990011672090205171,המבורג : דפוס קונראד יאקאב שפירינג,"ו'ר'או ו'ש'מח'ו' [תקכ""ו]","אייבשיץ, יהונתן בן נתן נטע, 1690 בערך-1764$$Qאייבשיץ, יהונתן בן נתן נטע, 1690 בערך-1764"
142_LS,"די'. על הפטרות מכל השנה. ואלון בכות. (מ""ע תפארת יהונתן) ווארשא. תרל""ב. 1871 .8",אלון בכות,,ווארשא,"תרל""ב",1871,8,,,,,,,
143_LS,"אהבת עולם. ה""ר שלמה אלגאזי. דרוש. דיהרנפורט. תנ""ג. 1693 .2",אהבת עולם,שלמה אלגאזי,,,1693,2,,אהבת עולם.,990024108220205171,https://www.nli.org.il/en/articles/NNL_MUSIC_AL990024108220205171,,19650101,"פרנקו-מנדס, דוד, 1713-1792$$Qפרנקו-מנדס, דוד, 1713-1792"
144_LS,"אהבת ציון. להגאון בעל נוב""י. דרושים. (מ""ע מהנה אפרים). סדילקאב. 1834 .2",אהבת ציון,הגאון בעל נוב״י,סדילקאב,,1834,2,,,,,,,
145_LS,"אהבת ציון. (חסר השער). ספורי ארץ הקדושה. (מ""ע צל העולם). .8",אהבת ציון,,,,,8,,,,,,,
146_LS,"אהל דוד. ה""ר דוד ב""ר יהוקאל רחבי מקונין. על הלכות עיבור שנים. אמשטרדם. תקנ""א. 1791 .4",אהל דוד,"דוד ב""ר יהוקאל רחבי מקונין",אמשטרדם,"תקנ""א",1791,4,,,,,,,
147_LS,"אהל דוד. ה""ר דוד דייטש. על מס' יבמות. וויען. 1825 .4",אהל דוד,דוד דייטש,וויען,,1825,4,,אהל דוד : ... על מסכת שבועות ויבמות ... / שחיבור הרב ... דוד דייטש ...,990010640060205171,https://www.nli.org.il/en/books/NNL_ALEPH990010640060205171,[ירושלים] : [מוציא לאור לא ידוע],"[תשמ""ח]","דייטש, דוד בן מנחם מנדל, 1756-1831$$Qדייטש, דוד בן מנחם מנדל, 1756-1831"
148_LS,"ד""י. -- על יבמות ושבועות. פרעסבורג. 1836 .2",,,פרעסבורג,,1836,2,,,,,,,
149_LS,"ד""י. - (חסר השער). על סוכה וחגינה. .4",,,,,,4,,,,,,,
150_LS,"אהל יהושע. ה""ר יהושע העליר. דרוש. ווילנא. 1882 .4",אהל יהושע,יהושע העליר,ווילנא,,1882,4,,"אהל יוסף : ... [חדושים על ש""ס] ברש""י ותוספות ... / הכינו גם חקרו ... הרב מו""ה יוסף יאסקא אבד""ק פודקאמין ...",990019335100205171,https://www.nli.org.il/en/books/NNL_ALEPH990019335100205171,אלעקסניץ : צבי הירש בן אריה ליב,"תקכ""ז, תקכ""ח",
151_LS,"אהל יוסף. ה""ר יוסף אבד""ק פודקאמין. הי' מסכתות. (מ""ע אור הכמים). אלעקסניץ. תקכ""ז. 1767 .2",אהל יוסף,"יוסף אבד""ק פודקאמין",,"תקכ""ז",1767,2,,"ישיבת אהל משה וישיבת אהל יוסף, ירושלים.",990034703760205171,https://www.nli.org.il/en/archives/NNL_ARCHIVE_AL990034703760205171,,[ca. 1817-1906],
152_LS,"אהל יוסף. ה""ר יוסף מנאווא אלכסנדראווסקי. על ס' היראה לר""י וקצת שו""ת. ווילנא. 1865 .4",אהל יוסף,יוסף מנאווא אלכסנדראווסקי,ווילנא,,1865,4,,,,,,,
153_LS,"אהל יוסף. ה""ר בעריש גאלדענבערג. תולדות וקורות בית הספר אשר הנין החכם יוסף פערל בטארנאפאל. וקורות ימי חייו. (מ""ע רומניה ואמיריקה). לעמבערג. 1866 .8",אהל יוסף,בעריש גאלדענבערג,לעמבערג,,1866,8,,"אהל יעקב : והוא פירוש וביאור לספר עקרי האלבו ... / חברו ... כמה""ר יעקב בר שמואל הנקרא קאפלמן מבריסק דקויא.",990012586880205171,https://www.nli.org.il/en/books/NNL_ALEPH990012586880205171,[פרייבורג] : נדפס על יד הזיפורוני,"שמ""ד",
154_LS,"אהל יעקב. ה""ר יעקב קאפלמן מבריסק. פי' על העקרים. (פרייבורג). שמ""ד. 1584 .4",אהל יעקב,יעקב קאפלמן מבריסק,,,1584,4,,בית המדרש אהל יעקב.,990034752420205171,https://www.nli.org.il/en/archives/NNL_ARCHIVE_AL990034752420205171,,"תרנ""ז-תרנ""ח",פקידי ואמרכלי ערי הקודש (אמסטרדם)
155_LS,"אהל יעקב. ה""ר יעקב כהנא שפירא. על מאמרים תמוהים בש""ס. פפד""א. תע""ט. 1719 .2",אהל יעקב,יעקב כהנא שפירא,,,1719,2,,"ספר אהל ישרים : ... כל שהוא מין כללא ... ואחריו ... ספר ברית יצחק הפ'ריש פ'רשה ... / כל אלה פעולת ... מהר""ר יצחק בונאן ... ואתיא תוך תוך ... / לקוטי ... כמהר""ר יצחק טייב ... ובא ... ספר די השיב ממהדורי מילי ... להשיב מההשגות שהשיגו על ... אבי בספרו ... אהלי יצחק ... מאת דוד בונאן ... [בן המחבר. והר' יהודה הלוי (מרבני תונס בארץ המערב) / ובסופו חידושים על הש""ס ממהרי""ק (יעקב קוריאל)].",990012392780205171,https://www.nli.org.il/en/books/NNL_ALEPH990012392780205171,ליוורנו : משה ישועה טובייאנא,"[תר""ו]",
156_LS,אהל יעקב. להמגיד מדובנא. על ס' בראשית. יוזעפאף. 1830 .4,אהל יעקב,,,,1830,4,,,,,,,
157_LS,"ד""י. -- על ס' שמות. יאהאנניסבורג. .4",,,,,,4,990020663110205171,,,,,,
158_LS,"ד""י. -- על ויקרא. במדבר. דברים. (קעניגסבערג). תרי-י""ט. 1850-9. 4.",,,קעניגסבערג,,1850,4,,,,,,,
159_LS,"אהל יעקב. ה""ר יעקב מנשה. חי' ע""ס א""ב וכללים. שאלוניקי. תקצ""ב. 1832 .4",אהל יעקב,יעקב מנשה,שאלוניקי,"תקצ""ב",1832,4,,"ספר אהל יעקב : ... כללא מאלף ועד תי""ו ... תלים של הלכות . ח""י דינים ... / כמהר""ר יעקב מנשה ...",990011859090205171,https://www.nli.org.il/en/books/NNL_ALEPH990011859090205171,שאלוניקי : דפוס יתמי בצלאל אשכנזי,"מ'ה' ט'ובו א'ה'ל'ך' י'ע'ק'ב' מש'כנותיך [תקצ""ב]",דפוס יתמי בצלאל הלוי אשכנזי מדפיס
160_LS,"אהל ישרים. ה""ר יצחק בונאן. כללי הש""ס וקונט' ברית יצחק. דרושים. וקונט' די השיב. ליוורנו. תר""ו. 1846 .2",אהל ישרים,יצחק בונאן,ליוורנו,"תר""ו",1846,2,,"ספר אהל ישרים : ... כל שהוא מין כללא ... ואחריו ... ספר ברית יצחק הפ'ריש פ'רשה ... / כל אלה פעולת ... מהר""ר יצחק בונאן ... ואתיא תוך תוך ... / לקוטי ... כמהר""ר יצחק טייב ... ובא ... ספר די השיב ממהדורי מילי ... להשיב מההשגות שהשיגו על ... אבי בספרו ... אהלי יצחק ... מאת דוד בונאן ... [בן המחבר. והר' יהודה הלוי (מרבני תונס בארץ המערב) / ובסופו חידושים על הש""ס ממהרי""ק (יעקב קוריאל)].",990012392780205171,https://www.nli.org.il/en/books/NNL_ALEPH990012392780205171,ליוורנו : משה ישועה טובייאנא,"[תר""ו]","טיב, יצחק בן בנימין (1750-1830)$$Qטיב, יצחק בן בנימין"
161_LS,"אהל יששכר. ה""ר יששכר בער. על רש""י בחומש. פראג. 1805 .8",אהל יששכר,יששכר בער,פראג,,1805,8,,"ספר ... אוהל מועד : ... ישובי פליאות התורה / ... חדושי, אשר חנני ה' ... אברהם ביק ...",990018419350205171,https://www.nli.org.il/en/books/NNL_ALEPH990018419350205171,ירושלים [ועוד] : [מוציא לאור לא ידוע],"תרמ""ב-תרס""א",
162_LS,"אהל יששכר. ה""ר יששכר בער מקראטאשין. דרושים. אלטונא. תקפ""ו. 1826 .4",אהל יששכר,יששכר בער מקראטאשין,קראטאשין,"תקפ""ו",1826,4,,,,,,,
163_LS,"אהל יששכר. רשימת הספרים של הד""ר בעער בדרעזדין. (מ""ע עוד רשימות). ברלין. תרכ""ג. 1863 .8",אהל יששכר,בעער בדרעזדין,ברלין,"תרכ""ג",1863,8,,,,,,,
164_LS,"אהל יששכר. (כת""י). ה""ר יששכר בער. בעהמ""ה ס' ים יששכר. שירים וחשבוני מולדות .... .4",אהל יששכר,יששכר בער,,,,4,,,,,,,
165_LS,"אהל מועד. ה""ר שלמה מאורבינו. על שרשים הנרדפים. ויניציאה. ש""ח. 1548 .4",אהל מועד,שלמה מאורבינו,ויניציאה,,1548,4,,"אהל מועד : דפוס ויניציאה, 1548.",990001481900205171,https://www.nli.org.il/en/books/NNL_ALEPH990001481900205171,,,"שלמה בן אברהם, מאורבינו$$Qשלמה בן אברהם, מאורבינו"
166_LS,"אהל מועד. ה""ר יוסף אבד""ק אוליינאב. הי' מסכתות. פפד""א. תקכ""ז. 1767 .2",אהל מועד,"יוסף אבד""ק אוליינאב",,"תקכ""ז",1767,2,,,,,,,
167_LS,"אהל מועד. ה""ר אברהם ביק. רמזים בענין קרי וכתיב ... (מ""ע אגרות וש""ות הרמב""ם). ירושלים. תרמ""ב. 1882 .8",אהל מועד,אברהם ביק,ירושלים,"תרמ""ב",1882,8,,ספר אהל רחל : ... תוכו רצוף ... מוסר השכל ... / הכין ופעל ... מו' דוד הקארו בהרבני מו' יצחק ...,990012187330205171,https://www.nli.org.il/en/books/NNL_ALEPH990012187330205171,שקלאוו : דפוס אריה ליב בן שנייאור,"תק""ן",
168_LS,"די'. ח""ב -",,,,,,,,,,,,,
169_LS,"אהל משה. ה""ר משה כהנא עפשטיין. על התורה. אמשטרדם. תקי""ט. 1759 .4",אהל משה,משה כהנא עפשטיין,אמשטרדם,"תקי""ט",1759,4,,"ספר אהל משה : דרשות ... בנגלות וסודות ... מיוסדות על תורת משה ... / מהור""ר משה בן מהו""רר זכרי' כהנא ...",990018301500205171,https://www.nli.org.il/en/books/NNL_ALEPH990018301500205171,[ירושלים?] : [מוציא לאור לא ידוע],"[תשמ""ב]","אפשטין, משה בן זכריה מנדל, נפטר 1799$$Qאפשטין, משה בן זכריה מנדל, נפטר 1799"
170_LS,"אהל משה. ה""ר אהרן משה. דקדוק. זאלקווי. תקכ""ה. 1765 .4",אהל משה,אהרן משה,זאלקווי,"תקכ""ה",1765,4,,ספר אהל משה : ... כלול מהרבה ספרים אשר בחכמת הדקדוק מחוברים ...,990011249200205171,https://www.nli.org.il/en/books/NNL_ALEPH990011249200205171,[סדילקוב?] : [מוציא לאור לא ידוע],"[תקפ""ו]","אהרן משה בן צבי הירש, מלמברג$$Qאהרן משה בן צבי הירש, מלמברג"
171_LS,"אהל משה. ה""ר משה יעקב יהושע ברלין. הי' בהלכה והגדה. (מ""ע נחלה לישראל). ווילנא. 1876 .4",נחלה לישראל,משה יעקב יהושע ברלין,ווילנא,,1876,4,,"ספר אהל משה : בו יבואר חדושי תורה בהלכה ובאגדה / אשר חנני השי""ת ... משה יעקב יהושע בלא""א מו""ה יהודה ליב ברלין ...",990018573460205171,https://www.nli.org.il/en/books/NNL_ALEPH990018573460205171,"ווילנא : דפוס י""ל מ""ץ","תרל""ו","ברלין, משה יעקב יהושע$$Qברלין, משה יעקב יהושע"
172_LS,"אהל רחל. ה""ר דוד הקארו. מוסר. שקלאוו. תק""נ. 1790 .4",אהל רחל,דוד הקארו,,"תק""",1790,4,,בית המדרש אהל רחל.,990034750800205171,https://www.nli.org.il/en/archives/NNL_ARCHIVE_AL990034750800205171,,19380530,בית המדרש אהל רחל (ירושלים)
173_LS,"אהלי יהודה. על שמות הנרדפים. יעסניץ. תע""ט. 1719 .4",אהלי יהודה. על שמות הנרדפים,,,,1719,4,,"ספר אהלי יהודה : [חדושים על הרמב""ם ופלפולים בדינים ובסוגיות על סדר א""ב] / יהודה בכר שלמה הכהן.",990012555370205171,https://www.nli.org.il/en/books/NNL_ALEPH990012555370205171,"ירושלים : דפוס ישראל [ב""ק]","וע'רבה' לה"" מ'נ'ח'ת' י'ה'ו'ד'ה' [תר""ג]",
174_LS,"אהלי יהודה. ה""ר יהושע יהודה אמאדו. על התורה. וחי' הרמב""ם וחי' מס' שבועות. והל' טריפות בקצרה. שאלוניקי. תקפ""א. 1821 .2",אהלי יהודה,יהושע יהודה אמאדו,שאלוניקי,"תקפ""א",1821,2,,"ספר אהלי יאודה : ... על סדר הפרשיות ... הרמב""ם וקצת חי' על מסכת שבועות, (הלכות טריפות) ... / פעולת ... כמהר""ר יאושע יאודה אמאדו ...",990012730670205171,https://www.nli.org.il/en/books/NNL_ALEPH990012730670205171,שאלוניקי : דפוס בצלאל הלוי [אשכנזי],"ו'ה'ק'י'מ'ת'י' את בריתי' אתכם [תקפ""א]","אשכנזי, בצלאל בן יהודה (הלוי, 1786-1826 מדפיס)$$Qאשכנזי, בצלאל בן יהודה"
176_LS,"אהלי יהודה. ה""ר יהודה נגאר. על הספרי. ליוורנו. תקפ""ג. 1823 .2",אהלי יהודה,יהודה נגאר,ליוורנו,"תקפ""ג",1823,2,,ספר אהלי יהודה : ... באר מדרש ספרי ... / יהודה נג'אר.,990010860130205171,https://www.nli.org.il/en/books/NNL_ALEPH990010860130205171,ירושלים : ח. וגשל,"תשמ""ט","נג'אר, יהודה בן יעקב$$Qנג'אר, יהודה בן יעקב"
177_LS,"אהלי יהודה. ה""ר יהודה הכהן. על הרמב""ם ופלפולים בדינים וסוגיות ע""ס א""ב. ירושלים. תר""ג. 1843 .2",אהלי יהודה,יהודה הכהן,ירושלים,"תר""ג",1843,2,,"ספר אהלי יצחק : חידושים לקוטים על מס' ברכות ... סוכה מגילה רה' תענית חגיגה כתובות סנהדרין ע""ז חולין כריתות ערכין ולשונות הרמב""ם וטושע' ולשונות הרא""ם ... / פעולת כמהר'ר יצחק בונאן ... תוך האהל ... פיסקי רבינו ישעיה הראשון ממס' ראש השנה תענית חגיגה ...",990018389980205171,https://www.nli.org.il/en/books/NNL_ALEPH990018389980205171,ליוורנו : שמואל סעדון,"תקפ""א",
178_LS,"אהלי יעקב. ה""ר יעקב יצחק יוטעס. בקדושת ס""ת ודיני כתיבתה. לעמבערג. 1848 .4",אהלי יעקב,יעקב יצחק יוטעס,לעמבערג,,1848,4,,אהלי יעקב על עניני ספר תורה : ... ודיני כתיבתה עם פלפולים ותשובות מגאוני זמננו / אשר הריצו דבריהם אלי יעקב יצחק יוטעס ...,990012025290205171,https://www.nli.org.il/en/books/NNL_ALEPH990012025290205171,לעמבערג : גראססמאן,18480101,"יוטס, יעקב יצחק בן מאיר ליבוש$$Qיוטס, יעקב יצחק בן מאיר ליבוש"
179_LS,"אהלי יצחק. ה""ר יצחק בונאן. הי' מסכתות. ופסקי רבי' ישעיה הזקן למס' ר""ה תענית וחגיגה. ליוורנו. תקפ""א. 1821 .2",אהלי יצחק,יצחק בונאן,ליוורנו,"תקפ""א",1821,2,,ספר אודה ה' : והוא חלק ראשון / ממה שדרשתי ... (דניאל ן' דוד גיראסי).,990018687310205171,https://www.nli.org.il/en/books/NNL_ALEPH990018687310205171,וניציאה : דפוס ברגאגדין,"[תמ""ב]",
